Description,Part Number,Manufacturer,Cost Price,Trade Price,Sell Price (Tier 1 (Buy)),Group (Ignored for Updates),Subgroup 1 (Ignored for Updates),Search Terms,Notes
Sugar Cane Plank (190 mm),WO76071TED,Ted Todd,44.24,44.24,66.66666666666667,Wood,Plank,Ted Todd Sugar Cane Plank (190 mm),Price per SQM: £80.00 inc VAT; Locations: Twickenham; Updated: 29-May-2024; Data synced from Rakata
Sugar Cane Extra Wide Plank (220 mm),WO80688TED,Ted Todd,60.24,60.24,84.16666666666666,Wood,Plank,Ted Todd Sugar Cane Extra Wide Plank (220 mm),"Price per SQM: £101.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Woodworks Lauzes Plank (220 mm),WO73419TED,Ted Todd,105.528,105.528,137.5,Wood,Plank,Ted Todd Woodworks Lauzes Plank (220 mm),Price per SQM: £165.00 inc VAT; Locations: Twickenham; Updated: 29-May-2024; Data synced from Rakata
Woodworks Quissac Plank (220 mm),WO98764TED,Ted Todd,105.528,105.528,137.5,Wood,Plank,Ted Todd Woodworks Quissac Plank (220 mm),Price per SQM: £165.00 inc VAT; Locations: Twickenham; Updated: 29-May-2024; Data synced from Rakata
Woodworks Tolland Plank (220 mm),WO17234TED,Ted Todd,133.304,133.304,173.33333333333331,Wood,Plank,Ted Todd Woodworks Tolland Plank (220 mm),Price per SQM: £208.00 inc VAT; Locations: Twickenham; Updated: 29-May-2024; Data synced from Rakata
Alpine Broad Oak,WO94948VFX,V4,44.2,44.2,66.66666666666667,Wood,Plank,V4 Alpine Broad Oak,Price per SQM: £80.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Alpine Brushed Oak,WO35967VFX,V4,28.99,28.99,50.83333333333333,Wood,Plank,V4 Alpine Brushed Oak,Price per SQM: £61.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Alpine Canyon Oak,WO72218VFX,V4,41.25,41.25,61.66666666666667,Wood,Plank,V4 Alpine Canyon Oak,Price per SQM: £74.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Alpine Forest Oak,WO19040VFX,V4,35.35,35.35,55.0,Wood,Plank,V4 Alpine Forest Oak,Price per SQM: £66.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Alpine Glade Oak,WO41238VFX,V4,36.99,36.99,57.5,Wood,Plank,V4 Alpine Glade Oak,Price per SQM: £69.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Alpine Golden Oak,WO47891VFX,V4,34.5,34.5,56.66666666666667,Wood,Plank,V4 Alpine Golden Oak,Price per SQM: £68.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Alpine Hillside Oak,WO35895VFX,V4,39.7,39.7,61.66666666666667,Wood,Plank,V4 Alpine Hillside Oak,Price per SQM: £74.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Alpine Sunlit Oak,WO24681VFX,V4,32.4,32.4,53.33333333333333,Wood,Plank,V4 Alpine Sunlit Oak,Price per SQM: £64.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Alpine Upland Oak,WO63914VFX,V4,35.5,35.5,55.0,Wood,Plank,V4 Alpine Upland Oak,Price per SQM: £66.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Alpine Vale Oak,WO26491VFX,V4,35.5,35.5,55.0,Wood,Plank,V4 Alpine Vale Oak,Price per SQM: £66.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Baristi Herringbone Baba Buden,WO44992VFX,V4,74.55,74.55,104.16666666666666,Wood,Herringbone,V4 Baristi Herringbone Baba Buden,Price per SQM: £125.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Baristi Herringbone Blue Mountain,WO25551VFX,V4,74.55,74.55,104.16666666666666,Wood,Herringbone,V4 Baristi Herringbone Blue Mountain,Price per SQM: £125.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Baristi Herringbone Catuai,WO58918VFX,V4,74.55,74.55,104.16666666666666,Wood,Herringbone,V4 Baristi Herringbone Catuai,Price per SQM: £125.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Baristi Herringbone Caturra,WO78532VFX,V4,74.55,74.55,104.16666666666666,Wood,Herringbone,V4 Baristi Herringbone Caturra,Price per SQM: £125.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Baristi Herringbone Geisha,WO59466VFX,V4,74.55,74.55,104.16666666666666,Wood,Herringbone,V4 Baristi Herringbone Geisha,Price per SQM: £125.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Baristi Herringbone Mandheling,WO51249VFX,V4,74.55,74.55,104.16666666666666,Wood,Herringbone,V4 Baristi Herringbone Mandheling,Price per SQM: £125.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Baristi Herringbone Pacamera,WO83461VFX,V4,74.55,74.55,104.16666666666666,Wood,Herringbone,V4 Baristi Herringbone Pacamera,Price per SQM: £125.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Baristi Herringbone Sidamo,WO38311VFX,V4,74.55,74.55,104.16666666666666,Wood,Herringbone,V4 Baristi Herringbone Sidamo,Price per SQM: £125.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Baristi Herringbone Smoked Villalobos,WO32047VFX,V4,87.05,87.05,117.5,Wood,Herringbone,V4 Baristi Herringbone Smoked Villalobos,Price per SQM: £141.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Baristi Herringbone Smoked Yunnan,WO30547VFX,V4,87.05,87.05,117.5,Wood,Herringbone,V4 Baristi Herringbone Smoked Yunnan,Price per SQM: £141.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Baristi Plank Baba Buden,WO85876VFX,V4,74.55,74.55,104.16666666666666,Wood,Plank,V4 Baristi Plank Baba Buden,Price per SQM: £125.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Baristi Plank Blue Mountain,WO91778VFX,V4,74.55,74.55,104.16666666666666,Wood,Plank,V4 Baristi Plank Blue Mountain,Price per SQM: £125.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Baristi Plank Catuai,WO81514VFX,V4,74.55,74.55,104.16666666666666,Wood,Plank,V4 Baristi Plank Catuai,Price per SQM: £125.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Baristi Plank Caturra,WO82988VFX,V4,74.55,74.55,104.16666666666666,Wood,Plank,V4 Baristi Plank Caturra,Price per SQM: £125.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Baristi Plank Geisha,WO77459VFX,V4,74.55,74.55,104.16666666666666,Wood,Plank,V4 Baristi Plank Geisha,Price per SQM: £125.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Baristi Plank Mandheling,WO74133VFX,V4,74.55,74.55,104.16666666666666,Wood,Plank,V4 Baristi Plank Mandheling,Price per SQM: £125.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Baristi Plank Pacamera,WO34462VFX,V4,74.55,74.55,104.16666666666666,Wood,Plank,V4 Baristi Plank Pacamera,Price per SQM: £125.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Baristi Plank Sidamo,WO24371VFX,V4,74.55,74.55,104.16666666666666,Wood,Plank,V4 Baristi Plank Sidamo,Price per SQM: £125.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Baristi Plank Smoked Villalobos,WO61606VFX,V4,87.05,87.05,117.5,Wood,Plank,V4 Baristi Plank Smoked Villalobos,Price per SQM: £141.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Baristi Plank Smoked Yunnan,WO75482VFX,V4,87.05,87.05,117.5,Wood,Plank,V4 Baristi Plank Smoked Yunnan,Price per SQM: £141.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Bjelin® Earth Grey Ash,WO48167VFX,V4,44.99,44.99,67.5,Wood,Plank,V4 Bjelin® Earth Grey Ash,Price per SQM: £81.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Bjelin® Earth Grey Oak,WO53407VFX,V4,39.99,39.99,61.66666666666667,Wood,Plank,V4 Bjelin® Earth Grey Oak,Price per SQM: £74.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Bjelin® Mineral Grey Oak,WO38944VFX,V4,39.99,39.99,61.66666666666667,Wood,Plank,V4 Bjelin® Mineral Grey Oak,Price per SQM: £74.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Bjelin® Misty White Oak,WO26358VFX,V4,39.99,39.99,61.66666666666667,Wood,Plank,V4 Bjelin® Misty White Oak,Price per SQM: £74.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Bjelin® Natural Oak,WO39244VFX,V4,39.99,39.99,61.66666666666667,Wood,Plank,V4 Bjelin® Natural Oak,Price per SQM: £74.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Bjelin® Powder White Ash,WO28546VFX,V4,44.99,44.99,67.5,Wood,Plank,V4 Bjelin® Powder White Ash,Price per SQM: £81.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Bjelin® Powder White Oak,WO70997VFX,V4,39.99,39.99,61.66666666666667,Wood,Plank,V4 Bjelin® Powder White Oak,Price per SQM: £74.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Bjelin® Terra Brown Oak,WO11389VFX,V4,39.99,39.99,61.66666666666667,Wood,Plank,V4 Bjelin® Terra Brown Oak,Price per SQM: £74.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Deco Herringbone Black Walnut,WO70859VFX,V4,43.0,43.0,64.16666666666667,Wood,Herringbone,V4 Deco Herringbone Black Walnut,Price per SQM: £77.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Deco Herringbone Brushed Matt,WO51437VFX,V4,38.5,38.5,60.0,Wood,Herringbone,V4 Deco Herringbone Brushed Matt,Price per SQM: £72.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Deco Herringbone Frozen Umber,WO73647VFX,V4,39.5,39.5,60.83333333333333,Wood,Herringbone,V4 Deco Herringbone Frozen Umber,Price per SQM: £73.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Deco Herringbone Natural,WO58736VFX,V4,38.5,38.5,60.0,Wood,Herringbone,V4 Deco Herringbone Natural,Price per SQM: £72.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Deco Herringbone Nordic Beach,WO88462VFX,V4,39.5,39.5,60.83333333333333,Wood,Herringbone,V4 Deco Herringbone Nordic Beach,Price per SQM: £73.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Deco Herringbone Shore Drift Oak,WO97742VFX,V4,42.1,42.1,63.33333333333333,Wood,Herringbone,V4 Deco Herringbone Shore Drift Oak,Price per SQM: £76.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Deco Herringbone Silver Haze,WO39971VFX,V4,39.5,39.5,60.83333333333333,Wood,Herringbone,V4 Deco Herringbone Silver Haze,Price per SQM: £73.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Deco Herringbone Smoked Oak,WO36566VFX,V4,42.1,42.1,63.33333333333333,Wood,Herringbone,V4 Deco Herringbone Smoked Oak,Price per SQM: £76.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Deco Herringbone Smoked White Oak,WO90568VFX,V4,42.1,42.1,63.33333333333333,Wood,Herringbone,V4 Deco Herringbone Smoked White Oak,Price per SQM: £76.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Deco Herringbone Tannery Brown,WO31306VFX,V4,42.1,42.1,63.33333333333333,Wood,Herringbone,V4 Deco Herringbone Tannery Brown,Price per SQM: £76.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Deco Plank Black Walnut,WO11418VFX,V4,45.99,45.99,69.16666666666667,Wood,Plank,V4 Deco Plank Black Walnut,Price per SQM: £83.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Deco Plank Brushed Matt,WO68306VFX,V4,38.99,38.99,60.83333333333333,Wood,Plank,V4 Deco Plank Brushed Matt,Price per SQM: £73.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Deco Plank Frozen Umber,WO74464VFX,V4,41.7,41.7,62.5,Wood,Plank,V4 Deco Plank Frozen Umber,Price per SQM: £75.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Deco Plank Natural,WO73470VFX,V4,38.5,38.5,60.0,Wood,Plank,V4 Deco Plank Natural,Price per SQM: £72.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Deco Plank Nordic Beach,WO57763VFX,V4,41.7,41.7,62.5,Wood,Plank,V4 Deco Plank Nordic Beach,Price per SQM: £75.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Deco Plank Shore Drift Oak,WO74809VFX,V4,42.35,42.35,63.33333333333333,Wood,Plank,V4 Deco Plank Shore Drift Oak,Price per SQM: £76.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Deco Plank Silver Haze,WO44011VFX,V4,41.7,41.7,62.5,Wood,Plank,V4 Deco Plank Silver Haze,Price per SQM: £75.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Deco Plank Smoked Oak,WO42041VFX,V4,42.35,42.35,63.33333333333333,Wood,Plank,V4 Deco Plank Smoked Oak,Price per SQM: £76.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Deco Plank Smoked White Oak,WO96805VFX,V4,42.35,42.35,63.33333333333333,Wood,Plank,V4 Deco Plank Smoked White Oak,Price per SQM: £76.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Deco Plank Tannery Brown,WO53340VFX,V4,42.35,42.35,63.33333333333333,Wood,Plank,V4 Deco Plank Tannery Brown,Price per SQM: £76.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Driftwood Brushed Oak,WO95455VFX,V4,33.9,33.9,55.83333333333333,Wood,Plank,V4 Driftwood Brushed Oak,Price per SQM: £67.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Driftwood Burnt Bracken,WO50482VFX,V4,34.95,34.95,57.5,Wood,Plank,V4 Driftwood Burnt Bracken,Price per SQM: £69.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Driftwood Deckboard Oak,WO63066VFX,V4,25.25,25.25,44.16666666666667,Wood,Plank,V4 Driftwood Deckboard Oak,Price per SQM: £53.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Driftwood Embered Oak,WO70709VFX,V4,42.65,42.65,64.16666666666667,Wood,Plank,V4 Driftwood Embered Oak,Price per SQM: £77.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Driftwood Fjordic Shore,WO25286VFX,V4,34.8,34.8,57.5,Wood,Plank,V4 Driftwood Fjordic Shore,Price per SQM: £69.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Driftwood Jetsam Oak,WO18003VFX,V4,34.8,34.8,57.5,Wood,Plank,V4 Driftwood Jetsam Oak,Price per SQM: £69.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Driftwood Lichen White Oak,WO21954VFX,V4,42.65,42.65,64.16666666666667,Wood,Plank,V4 Driftwood Lichen White Oak,Price per SQM: £77.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Driftwood Marsh Grey,WO88331VFX,V4,42.65,42.65,64.16666666666667,Wood,Plank,V4 Driftwood Marsh Grey,Price per SQM: £77.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Driftwood Pebble Grey,WO11940VFX,V4,33.65,33.65,55.83333333333333,Wood,Plank,V4 Driftwood Pebble Grey,Price per SQM: £67.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Driftwood Silver Sands,WO45369VFX,V4,39.45,39.45,60.83333333333333,Wood,Plank,V4 Driftwood Silver Sands,Price per SQM: £73.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Heritage Bisham,WO50527VFX,V4,45.5,45.5,68.33333333333333,Wood,Plank,V4 Heritage Bisham,Price per SQM: £82.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Heritage Brampton,WO16986VFX,V4,45.5,45.5,68.33333333333333,Wood,Plank,V4 Heritage Brampton,Price per SQM: £82.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Heritage Cairngorns,WO51448VFX,V4,45.5,45.5,68.33333333333333,Wood,Plank,V4 Heritage Cairngorns,Price per SQM: £82.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Heritage Delamere,WO26247VFX,V4,45.5,45.5,68.33333333333333,Wood,Plank,V4 Heritage Delamere,Price per SQM: £82.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Heritage Enbourne,WO97710VFX,V4,45.5,45.5,68.33333333333333,Wood,Plank,V4 Heritage Enbourne,Price per SQM: £82.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Heritage Grasmere,WO19171VFX,V4,45.5,45.5,68.33333333333333,Wood,Plank,V4 Heritage Grasmere,Price per SQM: £82.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Heritage Kingswood,WO93610VFX,V4,45.5,45.5,68.33333333333333,Wood,Plank,V4 Heritage Kingswood,Price per SQM: £82.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Heritage Lomond,WO34129VFX,V4,45.5,45.5,68.33333333333333,Wood,Plank,V4 Heritage Lomond,Price per SQM: £82.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
York White Washed Oak,WO36621WOO,Woodpecker,47.5,47.5,71.66666666666667,Wood,Plank,Woodpecker York White Washed Oak,Price per SQM: £86.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
York Select Oak,WO54599WOO,Woodpecker,62.5,62.5,87.5,Wood,Plank,Woodpecker York Select Oak,Price per SQM: £105.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
York Rustic Oak (Oiled),WO60794WOO,Woodpecker,45.0,45.0,67.5,Wood,Plank,Woodpecker York Rustic Oak (Oiled),Price per SQM: £81.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
York Rustic Oak (Lacquered),WO59243WOO,Woodpecker,45.0,45.0,67.5,Wood,Plank,Woodpecker York Rustic Oak (Lacquered),Price per SQM: £81.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
York Tawny Oak,WO78935WOO,Woodpecker,47.5,47.5,71.66666666666667,Wood,Plank,Woodpecker York Tawny Oak,Price per SQM: £86.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
York Antique Oak,WO95354WOO,Woodpecker,55.0,55.0,76.66666666666667,Wood,Plank,Woodpecker York Antique Oak,Price per SQM: £92.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Salcombe Pearl Oak,WO64272WOO,Woodpecker,37.5,37.5,58.33333333333333,Wood,Plank,Woodpecker Salcombe Pearl Oak,Price per SQM: £70.00 inc VAT; Locations: None; Data synced from Rakata
Salcombe Seashore Oak,WO58650WOO,Woodpecker,37.5,37.5,58.33333333333333,Wood,Plank,Woodpecker Salcombe Seashore Oak,Price per SQM: £70.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Salcombe Natural Oak,WO65009WOO,Woodpecker,37.5,37.5,58.33333333333333,Wood,Plank,Woodpecker Salcombe Natural Oak,Price per SQM: £70.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Salcombe Riviero Oak,WO25204WOO,Woodpecker,37.5,37.5,58.33333333333333,Wood,Plank,Woodpecker Salcombe Riviero Oak,Price per SQM: £70.00 inc VAT; Locations: None; Data synced from Rakata
Salcombe Sandora Oak,WO13458WOO,Woodpecker,37.5,37.5,58.33333333333333,Wood,Plank,Woodpecker Salcombe Sandora Oak,Price per SQM: £70.00 inc VAT; Locations: None; Data synced from Rakata
Salcombe Headland Oak,WO49373WOO,Woodpecker,37.5,37.5,58.33333333333333,Wood,Plank,Woodpecker Salcombe Headland Oak,Price per SQM: £70.00 inc VAT; Locations: None; Data synced from Rakata
Salcombe Dune Oak,WO39131WOO,Woodpecker,37.5,37.5,58.33333333333333,Wood,Plank,Woodpecker Salcombe Dune Oak,Price per SQM: £70.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Harlech White Oiled Oak (190),WO71389WOO,Woodpecker,49.0,49.0,73.33333333333333,Wood,Plank,Woodpecker Harlech White Oiled Oak (190),"Price per SQM: £88.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Harlech White Smoked Oak (190),WO85915WOO,Woodpecker,49.0,49.0,73.33333333333333,Wood,Plank,Woodpecker Harlech White Smoked Oak (190),Price per SQM: £88.00 inc VAT; Locations: None; Data synced from Rakata
Harlech White Smoked Oak (240),WO52828WOO,Woodpecker,60.5,60.5,85.0,Wood,Plank,Woodpecker Harlech White Smoked Oak (240),"Price per SQM: £102.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Harlech Feather Oak,WO38137WOO,Woodpecker,49.0,49.0,73.33333333333333,Wood,Plank,Woodpecker Harlech Feather Oak,"Price per SQM: £88.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Harlech Ecru Oak,WO51730WOO,Woodpecker,49.0,49.0,73.33333333333333,Wood,Plank,Woodpecker Harlech Ecru Oak,Price per SQM: £88.00 inc VAT; Locations: None; Data synced from Rakata
Harlech Raw Oak (190),WO48596WOO,Woodpecker,49.0,49.0,73.33333333333333,Wood,Plank,Woodpecker Harlech Raw Oak (190),"Price per SQM: £88.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Harlech Raw Oak (240),WO75497WOO,Woodpecker,60.5,60.5,85.0,Wood,Plank,Woodpecker Harlech Raw Oak (240),"Price per SQM: £102.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Harlech Rustic Oak (Oiled) (150),WO42981WOO,Woodpecker,45.0,45.0,67.5,Wood,Plank,Woodpecker Harlech Rustic Oak (Oiled) (150),"Price per SQM: £81.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Harlech Rustic Oak (Oiled) (190),WO28372WOO,Woodpecker,47.0,47.0,70.83333333333333,Wood,Plank,Woodpecker Harlech Rustic Oak (Oiled) (190),"Price per SQM: £85.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Harlech Rustic Oak (Oiled) (240),WO20881WOO,Woodpecker,59.0,59.0,82.5,Wood,Plank,Woodpecker Harlech Rustic Oak (Oiled) (240),Price per SQM: £99.00 inc VAT; Locations: None; Data synced from Rakata
Harlech Rustic Oak (Brushed & Lacq.) (150),WO18297WOO,Woodpecker,45.0,45.0,67.5,Wood,Plank,Woodpecker Harlech Rustic Oak (Brushed & Lacq.) (150),"Price per SQM: £81.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Harlech Rustic Oak (Brushed & Lacq.) (190),WO53653WOO,Woodpecker,47.0,47.0,70.83333333333333,Wood,Plank,Woodpecker Harlech Rustic Oak (Brushed & Lacq.) (190),Price per SQM: £85.00 inc VAT; Locations: None; Data synced from Rakata
Harlech Rustic Oak (Brushed & Lacq.) (240),WO85462WOO,Woodpecker,59.0,59.0,82.5,Wood,Plank,Woodpecker Harlech Rustic Oak (Brushed & Lacq.) (240),"Price per SQM: £99.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Harlech Select Oak (Oiled),WO43461WOO,Woodpecker,63.5,63.5,89.16666666666666,Wood,Plank,Woodpecker Harlech Select Oak (Oiled),"Price per SQM: £107.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Harlech Select Oak (Lacq.),WO95378WOO,Woodpecker,63.5,63.5,89.16666666666666,Wood,Plank,Woodpecker Harlech Select Oak (Lacq.),"Price per SQM: £107.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Harlech Smoked Oak,WO19484WOO,Woodpecker,49.0,49.0,73.33333333333333,Wood,Plank,Woodpecker Harlech Smoked Oak,"Price per SQM: £88.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Harlech Biscotti Oak,WO68453WOO,Woodpecker,49.0,49.0,73.33333333333333,Wood,Plank,Woodpecker Harlech Biscotti Oak,"Price per SQM: £88.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Harlech Coffee Oak,WO40045WOO,Woodpecker,49.0,49.0,73.33333333333333,Wood,Plank,Woodpecker Harlech Coffee Oak,Price per SQM: £88.00 inc VAT; Locations: None; Data synced from Rakata
Harlech Cognac Oak,WO94140WOO,Woodpecker,49.0,49.0,73.33333333333333,Wood,Plank,Woodpecker Harlech Cognac Oak,"Price per SQM: £88.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Harlech Chocolate Oak,WO98332WOO,Woodpecker,49.0,49.0,73.33333333333333,Wood,Plank,Woodpecker Harlech Chocolate Oak,"Price per SQM: £88.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Harlech Stormy Oak,WO75708WOO,Woodpecker,59.0,59.0,82.5,Wood,Plank,Woodpecker Harlech Stormy Oak,"Price per SQM: £99.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Goodrich Whitened Oak,WO68715WOO,Woodpecker,54.5,54.5,76.66666666666667,Wood,Herringbone,Woodpecker Goodrich Whitened Oak,"Price per SQM: £92.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Goodrich Feather Oak,WO72878WOO,Woodpecker,56.5,56.5,79.16666666666667,Wood,Herringbone,Woodpecker Goodrich Feather Oak,"Price per SQM: £95.00 inc VAT; Locations: Twickenham, Richmond; Updated: 29-May-2024; Data synced from Rakata"
Goodrich Feather Oak (Chevron),WO19400WOO,Woodpecker,66.5,66.5,93.33333333333334,Wood,Chevron,Woodpecker Goodrich Feather Oak (Chevron),Price per SQM: £112.00 inc VAT; Locations: None; Data synced from Rakata
